AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT I,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,Utah,All,2023-24,36,,4.4,4.7,0,17,2,18,384,> 100%
State,Utah,All,2023-24,37,,2.9,3.9,0,11,6,15,384,> 100%
State,Utah,All,2023-24,38,,3.5,4.5,0,14,8,18,403,> 100%
State,Utah,All,2023-24,39,,2.2,3.5,0,10,9,16,451,> 100%
State,Vermont,All,2023-24,40,,6.3,7.7,0,9,4,11,142,> 100%
State,Vermont,All,2023-24,41,,6.5,10.2,0,7,6,11,108,> 100%
State,Vermont,All,2023-24,42,,3.9,7,0,5,5,9,128,> 100%
State,Vermont,All,2023-24,43,,10.1,15.6,1,10,7,17,109,> 100%
State,Vermont,All,2023-24,44,,4.1,7.3,0,5,4,9,123,> 100%
State,Vermont,All,2023-24,45,,2.7,3.4,0,4,2,5,149,> 100%
State,Vermont,All,2023-24,46,,2.1,6.3,0,3,6,9,143,> 100%
State,Vermont,All,2023-24,47,,4.2,5,0,5,2,6,120,> 100%
State,Vermont,All,2023-24,48,,4.8,12.9,0,6,10,16,124,> 100%
State,Vermont,All,2023-24,49,,3.4,4.1,0,5,1,6,148,> 100%
State,Vermont,All,2023-24,50,,6.4,9.1,0,7,4,10,110,> 100%
State,Vermont,All,2023-24,51,,5.2,9,0,7,5,12,134,> 100%
State,Vermont,All,2023-24,52,,12.4,16.3,4,12,6,21,129,> 100%
State,Vermont,All,2023-24,1,,9.1,11.5,2,13,6,19,165,> 100%
State,Vermont,All,2023-24,2,,12,14.8,3,14,7,21,142,> 100%
State,Vermont,All,2023-24,3,,9.4,13.4,1,13,7,20,149,> 100%
State,Vermont,All,2023-24,4,,8.4,13.4,3,7,7,16,119,> 100%
State,Vermont,All,2023-24,5,,5.6,7.9,1,6,3,10,126,> 100%
State,Vermont,All,2023-24,6,,9.8,11.9,0,14,7,17,143,> 100%
State,Vermont,All,2023-24,7,,8.4,12.2,0,11,5,16,131,> 100%
State,Vermont,All,2023-24,8,,8.8,10.3,0,12,4,14,136,> 100%
State,Vermont,All,2023-24,9,,9.6,12.3,0,11,3,14,114,> 100%
State,Vermont,All,2023-24,10,,8.6,11.4,2,10,5,16,140,> 100%
State,Vermont,All,2023-24,11,,3.2,4.8,0,4,2,6,126,> 100%
State,Vermont,All,2023-24,12,,11.8,12.5,5,11,1,17,136,> 100%
State,Vermont,All,2023-24,13,,11.7,12.5,3,11,2,15,120,> 100%
State,Vermont,All,2023-24,14,,6,6,1,7,0,8,134,> 100%
State,Vermont,All,2023-24,15,,4.6,4.6,1,5,0,6,131,> 100%
State,Vermont,All,2023-24,16,,8.5,8.5,2,8,1,10,118,> 100%
State,Vermont,All,2023-24,17,,7.6,7.6,1,8,0,9,118,> 100%
State,Vermont,All,2023-24,18,,1.8,2.7,0,2,1,3,112,> 100%
State,Vermont,All,2023-24,19,,8.5,8.5,2,9,2,11,129,> 100%
State,Vermont,All,2023-24,20,,5.1,6,1,5,1,7,117,> 100%
State,Vermont,All,2023-24,21,,8,8,0,8,1,8,100,> 100%
State,Vermont,All,2023-24,22,,4.5,5.3,0,6,1,7,133,> 100%
State,Vermont,All,2023-24,23,,4.4,4.4,1,5,1,6,136,> 100%
State,Vermont,All,2023-24,24,,8.1,9,0,9,1,10,111,> 100%
State,Vermont,All,2023-24,25,,5.7,5.7,1,6,0,7,122,> 100%
State,Vermont,All,2023-24,26,,4.2,4.2,0,5,0,5,119,> 100%
State,Vermont,All,2023-24,27,,2.7,2.7,0,3,0,3,112,> 100%
State,Vermont,All,2023-24,28,,5.2,6,0,6,1,7,116,> 100%
State,Vermont,All,2023-24,29,,6.7,8.4,0,8,3,10,119,> 100%
State,Vermont,All,2023-24,30,,4.5,4.5,0,5,0,5,110,> 100%
State,Vermont,All,2023-24,31,,5.6,7.4,0,6,2,8,108,> 100%
State,Vermont,All,2023-24,32,,7.2,12,0,9,7,15,125,> 100%
State,Vermont,All,2023-24,33,,3.6,7.1,0,4,4,8,112,> 100%
State,Vermont,All,2023-24,34,,4.8,8.8,0,6,7,11,125,> 100%
State,Vermont,All,2023-24,35,,4.5,9.9,0,5,6,11,111,> 100%
State,Vermont,All,2023-24,36,,4.9,5.9,0,5,3,6,102,> 100%
State,Vermont,All,2023-24,37,,4.3,6,0,5,5,7,116,> 100%
State,Vermont,All,2023-24,38,,5.9,7.6,0,7,4,9,118,> 100%
State,Vermont,All,2023-24,39,,6.9,9.9,0,7,3,10,101,> 100%
State,Virginia,All,2023-24,40,,4.4,6.2,0,63,38,89,"1,446",> 100%
State,Virginia,All,2023-24,41,,4.6,6.2,3,63,38,89,"1,447",> 100%
State,Virginia,All,2023-24,42,,6.1,7.8,3,86,37,115,"1,465",> 100%
State,Virginia,All,2023-24,43,,4.6,6.4,0,68,39,95,"1,487",> 100%
State,Virginia,All,2023-24,44,,5.4,6.9,2,81,33,106,"1,542",> 100%
State,Virginia,All,2023-24,45,,5,6.6,0,77,38,102,"1,544",> 100%
State,Virginia,All,2023-24,46,,4.7,6.3,2,70,39,97,"1,528",> 100%
State,Virginia,All,2023-24,47,,4.7,6.1,1,69,32,91,"1,494",> 100%
State,Virginia,All,2023-24,48,,6.5,8.4,4,100,56,135,"1,612",> 100%
State,Virginia,All,2023-24,49,,7.1,9.1,1,115,51,148,"1,626",> 100%
State,Virginia,All,2023-24,50,,7.1,8.9,5,107,48,141,"1,584",> 100%
State,Virginia,All,2023-24,51,,6.9,9.2,12,96,60,144,"1,565",> 100%
State,Virginia,All,2023-24,52,,7.6,10.1,27,112,76,185,"1,832",> 100%
State,Virginia,All,2023-24,1,,8.8,11.8,27,126,83,206,"1,746",> 100%
State,Virginia,All,2023-24,2,,7.9,10.8,19,125,83,197,"1,822",> 100%
State,Virginia,All,2023-24,3,,6.9,9.4,30,87,65,160,"1,701",> 100%
State,Virginia,All,2023-24,4,,6.9,9.7,13,106,74,166,"1,717",> 100%
State,Virginia,All,2023-24,5,,6.4,7.9,12,89,44,125,"1,579",> 100%
State,Virginia,All,2023-24,6,,6.7,9,12,92,56,141,"1,560",> 100%
State,Virginia,All,2023-24,7,,6.1,7.6,11,85,44,119,"1,575",> 100%
State,Virginia,All,2023-24,8,,5.8,7.2,15,73,36,108,"1,506",> 100%
State,Virginia,All,2023-24,9,,5.2,6.7,6,76,44,105,"1,578",> 100%
State,Virginia,All,2023-24,10,,6.1,7.3,7,87,34,113,"1,553",> 100%
State,Virginia,All,2023-24,11,,5.6,6.7,7,77,27,100,"1,498",> 100%
State,Virginia,All,2023-24,12,,6.2,7,4,87,23,103,"1,468",> 100%
State,Virginia,All,2023-24,13,,4.8,5.9,5,68,28,90,"1,522",> 100%
State,Virginia,All,2023-24,14,,4.2,4.7,5,57,13,69,"1,469",> 100%
State,Virginia,All,2023-24,15,,5,5.9,3,69,19,85,"1,438",> 100%
State,Virginia,All,2023-24,16,,5.4,6,2,75,15,85,"1,426",> 100%
State,Virginia,All,2023-24,17,,4.8,5.1,2,68,7,74,"1,446",> 100%
State,Virginia,All,2023-24,18,,5.1,5.7,3,73,21,85,"1,501",> 100%
State,Virginia,All,2023-24,19,,5.5,5.6,2,72,8,75,"1,343",> 100%
State,Virginia,All,2023-24,20,,4.4,4.9,2,60,7,69,"1,419",> 100%
State,Virginia,All,2023-24,21,,4.7,5.3,3,62,11,74,"1,394",> 100%
State,Virginia,All,2023-24,22,,4.1,4.5,0,55,6,61,"1,341",> 100%
State,Virginia,All,2023-24,23,,4.4,4.7,0,61,8,66,"1,393",> 100%
State,Virginia,All,2023-24,24,,4.8,4.9,1,64,5,67,"1,363",> 100%
State,Virginia,All,2023-24,25,,3.5,4.1,0,50,8,58,"1,426",> 100%
State,Virginia,All,2023-24,26,,3.7,3.8,0,49,2,50,"1,325",> 100%
State,Virginia,All,2023-24,27,,4.5,4.8,0,59,8,64,"1,322",> 100%
State,Virginia,All,2023-24,28,,4.1,4.4,1,56,7,61,"1,395",> 100%
State,Virginia,All,2023-24,29,,4.1,4.7,1,56,15,66,"1,392",> 100%
State,Virginia,All,2023-24,30,,4.1,4.9,1,56,18,68,"1,396",> 100%
State,Virginia,All,2023-24,31,,4.3,5.1,0,64,16,77,"1,504",> 100%
State,Virginia,All,2023-24,32,,4.8,6,1,67,31,84,"1,410",> 100%
State,Virginia,All,2023-24,33,,4.2,5.3,1,58,25,74,"1,401",> 100%
State,Virginia,All,2023-24,34,,4.3,5.9,0,61,36,84,"1,415",> 100%
State,Virginia,All,2023-24,35,,5,6.9,0,75,43,103,"1,491",> 100%
State,Virginia,All,2023-24,36,,4.9,6.5,2,71,40,96,"1,481",> 100%
State,Virginia,All,2023-24,37,,5,6.8,0,72,34,97,"1,428",> 100%
State,Virginia,All,2023-24,38,,5.1,6.4,0,73,32,91,"1,422",> 100%
State,Virginia,All,2023-24,39,,3.8,5.4,0,55,28,77,"1,434",> 100%
State,Washington,All,2023-24,40,,6,7.4,1,75,31,94,"1,275",> 100%
State,Washington,All,2023-24,41,,6.3,7.5,0,78,30,93,"1,236",> 100%
State,Washington,All,2023-24,42,,6.2,7.7,2,78,29,99,"1,284",> 100%
State,Washington,All,2023-24,43,,5.7,7.3,1,66,32,87,"1,184",> 100%
State,Washington,All,2023-24,44,,6.8,7.9,2,87,30,104,"1,316",> 100%
State,Washington,All,2023-24,45,,5.6,6.5,2,66,21,80,"1,223",> 100%
State,Washington,All,2023-24,46,,5.9,7,2,76,27,92,"1,315",> 100%
State,Washington,All,2023-24,47,,5.5,6.3,2,69,20,81,"1,290",> 100%
State,Washington,All,2023-24,48,,6.4,7.8,5,77,33,101,"1,288",> 100%
State,Washington,All,2023-24,49,,6.7,8.4,7,87,39,117,"1,397",> 100%
State,Washington,All,2023-24,50,,7.3,8.2,5,87,29,104,"1,262",> 100%
State,Washington,All,2023-24,51,,7.3,8.7,8,88,37,115,"1,323",> 100%
State,Washington,All,2023-24,52,,7,8.3,13,82,37,113,"1,357",> 100%
State,Washington,All,2023-24,1,,8,9.7,18,91,37,132,"1,362",> 100%
State,Washington,All,2023-24,2,,7,8.6,11,83,36,116,"1,345",> 100%
State,Washington,All,2023-24,3,,7.1,9.3,11,89,49,132,"1,417",> 100%
State,Washington,All,2023-24,4,,6.8,7.8,11,86,26,112,"1,435",> 100%
State,Washington,All,2023-24,5,,7.3,8.9,7,87,34,114,"1,287",> 100%
State,Washington,All,2023-24,6,,6.1,7.3,4,77,31,97,"1,326",> 100%
State,Washington,All,2023-24,7,,7.3,8.8,6,88,34,113,"1,289",> 100%
State,Washington,All,2023-24,8,,7,8.6,7,81,32,109,"1,266",> 100%
State,Washington,All,2023-24,9,,5.3,6,6,65,21,80,"1,331",> 100%
State,Washington,All,2023-24,10,,6,6.9,2,74,20,87,"1,268",> 100%
State,Washington,All,2023-24,11,,5.8,6.9,3,71,21,87,"1,265",> 100%
State,Washington,All,2023-24,12,,6.7,7.2,3,82,15,91,"1,270",> 100%
State,Washington,All,2023-24,13,,5.6,6.1,5,63,11,74,"1,222",> 100%
State,Washington,All,2023-24,14,,5.2,6,4,63,18,78,"1,299",> 100%
State,Washington,All,2023-24,15,,6,6.7,0,71,15,79,"1,184",> 100%
State,Washington,All,2023-24,16,,5.7,6.3,5,65,9,77,"1,218",> 100%
State,Washington,All,2023-24,17,,6.1,6.4,7,70,5,80,"1,256",> 100%
State,Washington,All,2023-24,18,,5.3,5.5,1,61,5,64,"1,174",> 100%
State,Washington,All,2023-24,19,,6.7,7,3,83,10,90,"1,277",> 100%
State,Washington,All,2023-24,20,,5.4,5.5,1,63,5,66,"1,194",> 100%
State,Washington,All,2023-24,21,,4.4,4.5,1,50,4,52,"1,149",> 100%
State,Washington,All,2023-24,22,,6,6.1,1,77,6,79,"1,290",> 100%
State,Washington,All,2023-24,23,,6.4,6.6,2,77,3,81,"1,233",> 100%
State,Washington,All,2023-24,24,,5,5.4,2,56,11,63,"1,164",> 100%
State,Washington,All,2023-24,25,,5.9,6.3,1,74,14,81,"1,282",> 100%
State,Washington,All,2023-24,26,,6,6.6,2,73,12,83,"1,254",> 100%
State,Washington,All,2023-24,27,,4.6,5.7,5,53,20,72,"1,256",> 100%
State,Washington,All,2023-24,28,,5.8,6.2,0,73,16,78,"1,255",> 100%
State,Washington,All,2023-24,29,,5.5,6.5,2,65,19,79,"1,211",> 100%
State,Washington,All,2023-24,30,,5.9,7.2,0,73,25,88,"1,227",> 100%
State,Washington,All,2023-24,31,,7.1,7.8,1,84,24,94,"1,205",> 100%
State,Washington,All,2023-24,32,,4.6,5.8,0,54,20,68,"1,177",> 100%
State,Washington,All,2023-24,33,,5.1,6.5,0,60,28,77,"1,184",> 100%
State,Washington,All,2023-24,34,,5.7,6.7,0,66,23,77,"1,151",> 100%
State,Washington,All,2023-24,35,,5.3,6.3,0,66,26,79,"1,247",> 100%
State,Washington,All,2023-24,36,,4.7,5.9,0,56,23,70,"1,191",> 100%
State,Washington,All,2023-24,37,,5.3,6.6,2,57,22,74,"1,115",> 100%
State,Washington,All,2023-24,38,,4.6,5.6,0,55,23,67,"1,189",> 100%
State,Washington,All,2023-24,39,,5,5.8,0,63,18,74,"1,272",> 100%
State,West Virginia,All,2023-24,40,,7.6,8,0,34,6,36,449,> 100%
State,West Virginia,All,2023-24,41,,8.3,9.2,0,39,11,43,468,> 100%
State,West Virginia,All,2023-24,42,,8.8,10.9,1,38,13,48,441,> 100%
State,West Virginia,All,2023-24,43,,8,10,1,35,12,45,451,> 100%
State,West Virginia,All,2023-24,44,,8.8,10.3,1,40,13,48,467,> 100%
State,West Virginia,All,2023-24,45,,8.3,10.3,0,40,14,50,484,> 100%
State,West Virginia,All,2023-24,46,,6.6,8.8,0,32,15,43,486,> 100%
State,West Virginia,All,2023-24,47,,9.4,11.6,0,43,16,53,457,> 100%
State,West Virginia,All,2023-24,48,,8,10.6,0,40,25,53,498,> 100%
State,West Virginia,All,2023-24,49,,6.6,8.9,1,34,17,47,528,> 100%
State,West Virginia,All,2023-24,50,,6.9,9.5,2,35,21,51,538,> 100%
State,West Virginia,All,2023-24,51,,9.7,11.4,3,48,22,60,526,> 100%
State,West Virginia,All,2023-24,52,,8.8,10.8,3,44,14,58,537,> 100%
State,West Virginia,All,2023-24,1,,10.6,13.6,6,47,25,68,501,> 100%
State,West Virginia,All,2023-24,2,,11.3,13.7,7,54,24,74,539,> 100%
State,West Virginia,All,2023-24,3,,11.2,13.4,6,55,19,73,543,> 100%
State,West Virginia,All,2023-24,4,,11.7,14.3,11,48,18,72,505,> 100%
State,West Virginia,All,2023-24,5,,10.1,11.1,4,48,13,57,513,> 100%
State,West Virginia,All,2023-24,6,,9,9.4,5,39,4,46,488,> 100%
State,West Virginia,All,2023-24,7,,8.3,9.1,5,35,8,44,482,> 100%
State,West Virginia,All,2023-24,8,,7.6,8.8,6,32,6,44,499,> 100%
State,West Virginia,All,2023-24,9,,10.2,11.3,8,47,11,61,538,> 100%
State,West Virginia,All,2023-24,10,,11.2,12,11,44,8,59,492,> 100%
State,West Virginia,All,2023-24,11,,8,8.6,8,31,5,42,490,> 100%
State,West Virginia,All,2023-24,12,,8.9,10.4,3,40,11,50,482,> 100%
State,West Virginia,All,2023-24,13,,8.4,9.5,1,39,8,45,476,> 100%
State,West Virginia,All,2023-24,14,,9.3,10.2,2,39,7,45,441,> 100%
State,West Virginia,All,2023-24,15,,7.1,7.7,4,28,6,35,453,> 100%
State,West Virginia,All,2023-24,16,,7.3,8.4,3,31,6,39,464,> 100%
State,West Virginia,All,2023-24,17,,10.1,10.5,1,46,2,49,465,> 100%
State,West Virginia,All,2023-24,18,,7.7,8.1,1,34,4,37,454,> 100%
State,West Virginia,All,2023-24,19,,9,9.6,3,38,4,44,458,> 100%
State,West Virginia,All,2023-24,20,,7,7.2,0,31,1,32,443,> 100%
State,West Virginia,All,2023-24,21,,8,8.6,1,38,4,42,489,> 100%
State,West Virginia,All,2023-24,22,,7.7,9.3,0,35,9,42,454,> 100%
State,West Virginia,All,2023-24,23,,8.4,8.8,0,37,5,39,442,> 100%
State,West Virginia,All,2023-24,24,,7.6,7.8,0,34,1,35,446,> 100%
State,West Virginia,All,2023-24,25,,7,7.4,0,32,5,34,458,> 100%
State,West Virginia,All,2023-24,26,,7.3,7.3,0,33,1,33,451,> 100%
State,West Virginia,All,2023-24,27,,6.1,6.1,0,27,0,27,440,> 100%
State,West Virginia,All,2023-24,28,,6.8,7,1,30,3,32,458,> 100%
State,West Virginia,All,2023-24,29,,8.6,8.6,0,36,0,36,420,> 100%
State,West Virginia,All,2023-24,30,,8.5,8.7,0,38,3,39,446,> 100%
State,West Virginia,All,2023-24,31,,8.3,9.3,0,36,7,40,432,> 100%
State,West Virginia,All,2023-24,32,,7.4,8.8,0,31,10,37,419,> 100%
State,West Virginia,All,2023-24,33,,9.1,9.8,0,38,5,41,419,> 100%
State,West Virginia,All,2023-24,34,,9.8,10.9,0,45,12,50,457,> 100%
State,West Virginia,All,2023-24,35,,5.8,8,0,27,13,37,463,> 100%
State,West Virginia,All,2023-24,36,,9.9,11.5,0,41,13,48,416,> 100%
State,West Virginia,All,2023-24,37,,8.3,9.8,0,37,17,44,447,> 100%
State,West Virginia,All,2023-24,38,,9.5,11.9,0,44,24,55,462,> 100%
State,West Virginia,All,2023-24,39,,8,9.1,1,36,14,42,462,> 100%
State,Wisconsin,All,2023-24,40,,4.5,5.8,0,47,19,61,"1,045",> 100%
State,Wisconsin,All,2023-24,41,,4.4,5.6,0,49,23,62,"1,102",> 100%
State,Wisconsin,All,2023-24,42,,4.4,5.5,0,48,21,61,"1,102",> 100%
State,Wisconsin,All,2023-24,43,,4.1,5.6,0,46,22,63,"1,133",> 100%
State,Wisconsin,All,2023-24,44,,3.6,5.2,0,41,27,60,"1,145",> 100%
State,Wisconsin,All,2023-24,45,,6.4,8,0,72,28,90,"1,132",> 100%
State,Wisconsin,All,2023-24,46,,4.8,5.7,2,54,18,66,"1,161",> 100%
State,Wisconsin,All,2023-24,47,,5.4,7,0,60,27,78,"1,121",> 100%
State,Wisconsin,All,2023-24,48,,4.6,6.4,1,55,32,78,"1,219",> 100%
State,Wisconsin,All,2023-24,49,,6.3,9.2,1,73,45,109,"1,180",> 100%
State,Wisconsin,All,2023-24,50,,5.2,8.1,0,62,51,96,"1,186",> 100%
State,Wisconsin,All,2023-24,51,,5.9,7.2,5,64,33,84,"1,163",> 100%
State,Wisconsin,All,2023-24,52,,7.1,9.1,11,72,47,107,"1,171",> 100%
State,Wisconsin,All,2023-24,1,,6.3,9.3,13,61,52,110,"1,181",> 100%
State,Wisconsin,All,2023-24,2,,6.8,9.9,11,75,51,125,"1,264",> 100%
State,Wisconsin,All,2023-24,3,,8.7,10.6,21,85,38,130,"1,221",> 100%
State,Wisconsin,All,2023-24,4,,6.6,9,9,70,40,108,"1,200",> 100%
State,Wisconsin,All,2023-24,5,,5.5,7.1,10,54,28,82,"1,162",> 100%
State,Wisconsin,All,2023-24,6,,5.8,7.3,9,61,28,88,"1,205",> 100%
State,Wisconsin,All,2023-24,7,,5.8,7.6,10,56,29,86,"1,135",> 100%
State,Wisconsin,All,2023-24,8,,5.6,6.7,8,57,23,78,"1,171",> 100%
State,Wisconsin,All,2023-24,9,,6.5,7.6,8,69,25,90,"1,178",> 100%
State,Wisconsin,All,2023-24,10,,6,6.8,10,58,16,77,"1,125",> 100%
State,Wisconsin,All,2023-24,11,,5.6,6.5,7,52,15,69,"1,055",> 100%
State,Wisconsin,All,2023-24,12,,6.4,7,6,59,11,71,"1,018",> 100%
State,Wisconsin,All,2023-24,13,,4.8,5.8,5,49,14,65,"1,121",> 100%
State,Wisconsin,All,2023-24,14,,5.1,5.7,3,54,12,64,"1,116",> 100%
State,Wisconsin,All,2023-24,15,,5.9,6.6,7,59,12,74,"1,125",> 100%
State,Wisconsin,All,2023-24,16,,5.4,5.8,9,48,4,61,"1,055",> 100%
State,Wisconsin,All,2023-24,17,,5,5.4,3,50,8,57,"1,061",> 100%
State,Wisconsin,All,2023-24,18,,4.5,5,4,43,6,52,"1,041",> 100%
State,Wisconsin,All,2023-24,19,,5.8,6.5,2,62,9,71,"1,097",> 100%
State,Wisconsin,All,2023-24,20,,3.9,4.3,0,42,4,46,"1,064",> 100%
State,Wisconsin,All,2023-24,21,,4.8,4.8,0,52,2,53,"1,093",> 100%
State,Wisconsin,All,2023-24,22,,4.7,4.9,1,46,5,49,991,> 100%
State,Wisconsin,All,2023-24,23,,4.3,4.6,0,46,4,49,"1,073",> 100%
State,Wisconsin,All,2023-24,24,,3.9,4,1,40,1,42,"1,043",> 100%
State,Wisconsin,All,2023-24,25,,4.1,4.3,0,42,3,44,"1,014",> 100%
State,Wisconsin,All,2023-24,26,,3.8,4,0,37,5,39,979,> 100%
State,Wisconsin,All,2023-24,27,,4.6,5.1,2,44,8,51,"1,001",> 100%
State,Wisconsin,All,2023-24,28,,5.3,5.8,0,57,9,63,"1,077",> 100%
State,Wisconsin,All,2023-24,29,,3.7,4.2,1,37,8,44,"1,040",> 100%
State,Wisconsin,All,2023-24,30,,5.1,5.9,0,50,10,58,986,> 100%
State,Wisconsin,All,2023-24,31,,3.5,4.1,1,34,7,41,"1,006",> 100%
State,Wisconsin,All,2023-24,32,,5.3,6.1,0,55,16,63,"1,030",> 100%
State,Wisconsin,All,2023-24,33,,3.5,4.1,1,34,11,41,991,> 100%
State,Wisconsin,All,2023-24,34,,3.5,4.8,0,35,15,49,"1,012",> 100%
State,Wisconsin,All,2023-24,35,,4.4,6,0,46,22,62,"1,038",> 100%
State,Wisconsin,All,2023-24,36,,5,5.8,1,50,16,60,"1,030",> 100%
State,Wisconsin,All,2023-24,37,,4.3,5.7,0,44,18,58,"1,026",> 100%
State,Wisconsin,All,2023-24,38,,3.6,4.5,0,38,17,47,"1,043",> 100%
State,Wisconsin,All,2023-24,39,,5.2,5.9,1,54,13,62,"1,058",> 100%
State,Wyoming,All,2023-24,40,,4,5,0,4,3,5,100,> 100%
State,Wyoming,All,2023-24,41,,3.1,4.2,0,3,3,4,96,> 100%
State,Wyoming,All,2023-24,42,,10.1,10.1,0,11,3,11,109,> 100%
State,Wyoming,All,2023-24,43,,9.6,11.7,0,9,4,11,94,> 100%
State,Wyoming,All,2023-24,44,,1.9,5.7,0,2,5,6,105,> 100%
State,Wyoming,All,2023-24,45,,8.4,13.4,0,10,8,16,119,> 100%
State,Wyoming,All,2023-24,46,,5.9,7.6,0,7,4,9,119,> 100%
State,Wyoming,All,2023-24,47,,10.9,11.8,1,11,3,13,110,> 100%
State,Wyoming,All,2023-24,48,,9.4,14.2,0,10,6,15,106,> 100%
State,Wyoming,All,2023-24,49,,8.1,10.1,1,7,3,10,99,> 100%
State,Wyoming,All,2023-24,50,,7.6,9.5,1,7,4,10,105,> 100%
State,Wyoming,All,2023-24,51,,5,5,1,5,4,6,120,> 100%
State,Wyoming,All,2023-24,52,,6.7,9.2,3,5,4,11,120,> 100%
State,Wyoming,All,2023-24,1,,10.6,14.4,2,12,5,19,132,> 100%
State,Wyoming,All,2023-24,2,,11.1,12.6,6,9,6,17,135,> 100%
State,Wyoming,All,2023-24,3,,9,10.8,2,8,5,12,111,> 100%
State,Wyoming,All,2023-24,4,,10.9,14.1,3,11,5,18,128,> 100%
State,Wyoming,All,2023-24,5,,11.6,14,4,11,7,18,129,> 100%
State,Wyoming,All,2023-24,6,,5.6,6.5,1,6,4,8,124,> 100%
State,Wyoming,All,2023-24,7,,7.1,9.8,1,7,5,11,112,> 100%
State,Wyoming,All,2023-24,8,,5.7,6.6,0,6,2,7,106,> 100%
State,Wyoming,All,2023-24,9,,3.6,5.4,0,4,2,6,112,> 100%
State,Wyoming,All,2023-24,10,,7.1,8.8,0,8,4,10,113,> 100%
State,Wyoming,All,2023-24,11,,8.9,9.9,1,8,1,10,101,> 100%
State,Wyoming,All,2023-24,12,,6.5,6.5,1,6,0,7,107,> 100%
State,Wyoming,All,2023-24,13,,6,9.4,0,7,4,11,117,> 100%
State,Wyoming,All,2023-24,14,,6.4,6.4,1,6,1,7,110,> 100%
State,Wyoming,All,2023-24,15,,3.7,3.7,0,4,0,4,109,> 100%
State,Wyoming,All,2023-24,16,,10.6,11.5,0,12,2,13,113,> 100%
State,Wyoming,All,2023-24,17,,5.7,5.7,1,5,0,6,105,> 100%
State,Wyoming,All,2023-24,18,,5,5.9,0,5,1,6,101,> 100%
State,Wyoming,All,2023-24,19,,7.1,7.1,0,7,0,7,99,> 100%
State,Wyoming,All,2023-24,20,,5.8,5.8,0,6,0,6,104,> 100%
State,Wyoming,All,2023-24,21,,3.6,3.6,0,4,0,4,110,> 100%
State,Wyoming,All,2023-24,22,,6.7,8.6,0,7,2,9,105,> 100%
State,Wyoming,All,2023-24,23,,6.4,6.4,0,6,0,6,94,> 100%
State,Wyoming,All,2023-24,24,,4.2,4.2,0,5,0,5,118,> 100%
State,Wyoming,All,2023-24,25,,6.9,8,1,5,1,7,87,> 100%
State,Wyoming,All,2023-24,26,,4.3,4.3,0,5,0,5,116,> 100%
State,Wyoming,All,2023-24,27,,7.3,7.3,0,8,0,8,110,> 100%
State,Wyoming,All,2023-24,28,,7,7.9,0,8,3,9,114,> 100%
State,Wyoming,All,2023-24,29,,8.6,8.6,1,8,3,9,105,> 100%
State,Wyoming,All,2023-24,30,,11.1,12.2,0,10,3,11,90,> 100%
State,Wyoming,All,2023-24,31,,2.4,3.9,0,3,3,5,127,> 100%
State,Wyoming,All,2023-24,32,,2.9,5.7,0,3,3,6,105,> 100%
State,Wyoming,All,2023-24,33,,6.4,6.4,0,6,1,6,94,> 100%
State,Wyoming,All,2023-24,34,,7.6,13.3,0,8,6,14,105,> 100%
State,Wyoming,All,2023-24,35,,4.4,5.5,0,4,2,5,91,> 100%
State,Wyoming,All,2023-24,36,,7.2,9,0,8,2,10,111,> 100%
State,Wyoming,All,2023-24,37,,4.7,6.6,0,5,2,7,106,> 100%
State,Wyoming,All,2023-24,38,,7.3,8.3,1,7,1,9,109,> 100%
State,Wyoming,All,2023-24,39,,6.3,6.3,0,7,1,7,111,> 100%
State,New York City,All,2023-24,40,,7.4,9.3,0,79,25,99,"1,068",> 100%
State,New York City,All,2023-24,41,,8.2,10.5,1,90,37,117,"1,115",> 100%
State,New York City,All,2023-24,42,,6.3,7.9,0,69,27,87,"1,100",> 100%
State,New York City,All,2023-24,43,,8.3,9.1,0,88,21,96,"1,059",> 100%
State,New York City,All,2023-24,44,,5.8,7.3,0,61,20,76,"1,044",> 100%
State,New York City,All,2023-24,45,,7.3,8.6,1,78,21,93,"1,083",> 100%
State,New York City,All,2023-24,46,,7.1,8.1,2,76,16,89,"1,099",> 100%
State,New York City,All,2023-24,47,,6.8,8.1,1,73,18,88,"1,088",> 100%
State,New York City,All,2023-24,48,,8.7,10.5,5,92,28,117,"1,110",> 100%
State,New York City,All,2023-24,49,,9.1,10.2,2,105,25,120,"1,181",> 100%
State,New York City,All,2023-24,50,,9.3,10.7,11,91,26,118,"1,100",> 100%
State,New York City,All,2023-24,51,,9.5,12.1,15,96,42,142,"1,169",> 100%
State,New York City,All,2023-24,52,,10.7,12.6,20,116,35,160,"1,270",> 100%
State,New York City,All,2023-24,1,,10.8,14.2,23,120,66,187,"1,320",> 100%
State,New York City,All,2023-24,2,,10.2,13.3,18,117,65,175,"1,318",> 100%
State,New York City,All,2023-24,3,,10.5,14.9,19,103,83,174,"1,165",> 100%
State,New York City,All,2023-24,4,,12,14.7,23,118,63,172,"1,173",> 100%
State,New York City,All,2023-24,5,,10.3,13.3,22,96,53,152,"1,143",> 100%
